"249180070","MAZA—COWICE","2022","03",29.1,"",6,"",10.8,"","15","",0,""
"249180070","MAZA—COWICE","2022","04",60.0,"",2,"",8.3,"","09","15",0,""
"249180070","MAZA—COWICE","2022","05",35.0,"",0,"",6.5,"","29","",0,""
"249180070","MAZA—COWICE","2022","06",85.1,"",0,"",23.9,"","08","",0,""
"249180070","MAZA—COWICE","2022","07",151.7,"",0,"",46.6,"","05","",0,""
"249180070","MAZA—COWICE","2022","08",131.8,"",0,"",58.6,"","21","",0,""
"249180070","MAZA—COWICE","2022","09",78.5,"",0,"",11.1,"","17","",0,""
"249180070","MAZA—COWICE","2022","10",27.2,"",0,"",11.9,"","03","",0,""
"249180070","MAZA—COWICE","2022","11",22.8,"",3,"",7.1,"","16","",0,""
"249180070","MAZA—COWICE","2022","12",84.0,"",10,"",11.0,"","10","",0,""
"249180080","OCHABY","2022","01",43.2,"",11,"",9.6,"","03","",0,""
"249180080","OCHABY","2022","02",34.1,"",7,"",7.6,"","02","",0,""
"249180080","OCHABY","2022","03",26.7,"",2,"",12.0,"","15","",0,""
"249180080","OCHABY","2022","04",54.5,"",3,"",8.6,"","24","",0,""
"249180080","OCHABY","2022","05",41.0,"",0,"",9.4,"","29","",0,""
"249180080","OCHABY","2022","06",98.2,"",0,"",28.4,"","08","",0,""
"249180080","OCHABY","2022","07",120.8,"",0,"",50.0,"","30","",0,""
"249180080","OCHABY","2022","08",118.4,"",0,"",35.2,"","21","",0,""
"249180080","OCHABY","2022","09",63.4,"",0,"",6.6,"","08","",0,""
"249180080","OCHABY","2022","10",29.4,"",0,"",11.7,"","03","",0,""
"249180080","OCHABY","2022","11",21.7,"",3,"",4.8,"","16","",0,""
"249180080","OCHABY","2022","12",88.8,"",11,"",11.1,"","16","",0,""
"249180090","RUDZICA","2022","01",36.5,"",14,"",7.8,"","03","",0,""
"249180090","RUDZICA","2022","02",33.8,"",11,"",6.4,"","17","",0,""
"249180090","RUDZICA","2022","03",31.5,"",3,"",12.9,"","31","",0,""
"249180090","RUDZICA","2022","04",53.7,"",2,"",10.5,"","08","",0,""
"249180090","RUDZICA","2022","05",36.1,"",0,"",8.0,"","29","",0,""
"249180090","RUDZICA","2022","06",101.3,"",0,"",34.3,"","07","",0,""
"249180090","RUDZICA","2022","07",122.9,"",0,"",29.8,"","05","",0,""
"249180090","RUDZICA","2022","08",104.0,"",0,"",41.8,"","21","",0,""
"249180090","RUDZICA","2022","09",62.3,"",0,"",11.0,"","17","",0,""
"249180090","RUDZICA","2022","10",27.1,"",0,"",10.3,"","03","",0,""
"249180090","RUDZICA","2022","11",22.5,"",3,"",5.4,"","16","",0,""
"249180090","RUDZICA","2022","12",94.3,"",12,"",10.8,"","11","",0,""
"249180120","SKOCZ”W","2022","01",60.2,"",8,"",9.8,"","03","",0,""
"249180120","SKOCZ”W","2022","02",33.7,"",0,"",5.8,"","02","",0,""
"249180120","SKOCZ”W","2022","03",20.8,"",1,"",5.6,"","31","",0,""
"249180120","SKOCZ”W","2022","04",66.4,"",1,"",9.8,"","08","",0,""
"249180120","SKOCZ”W","2022","05",31.1,"",0,"",8.7,"","29","",0,""
"249180120","SKOCZ”W","2022","06",65.4,"",0,"",25.0,"","08","",0,""
"249180120","SKOCZ”W","2022","07",124.5,"",0,"",32.0,"","05","",0,""
"249180120","SKOCZ”W","2022","08",120.6,"",0,"",25.2,"","22","",0,""
"249180120","SKOCZ”W","2022","09",79.3,"",0,"",8.3,"","08","",0,""
"249180120","SKOCZ”W","2022","10",27.7,"",0,"",12.0,"","03","",0,""
"249180120","SKOCZ”W","2022","11",22.5,"",1,"",5.3,"","26","",0,""
"249180120","SKOCZ”W","2022","12",81.2,"",8,"",10.8,"","15","",0,""
"249180190","BRENNA-LEåNICA","2022","01",104.2,"",19,"",14.9,"","03","",0,""
"249180190","BRENNA-LEåNICA","2022","02",77.6,"",14,"",12.0,"","17","",0,""
"249180190","BRENNA-LEåNICA","2022","03",26.1,"",2,"",11.1,"","15","",0,""
"249180190","BRENNA-LEåNICA","2022","04",79.4,"",7,"",12.9,"","25","",0,""
"249180190","BRENNA-LEåNICA","2022","05",57.9,"",0,"",25.0,"","05","",0,""
"249180190","BRENNA-LEåNICA","2022","06",136.9,"",0,"",27.6,"","09","",0,""
"249180190","BRENNA-LEåNICA","2022","07",186.4,"",0,"",60.0,"","31","",0,""
"249180190","BRENNA-LEåNICA","2022","08",114.1,"",0,"",36.6,"","21","",0,""
"249180190","BRENNA-LEåNICA","2022","09",106.5,"",0,"",14.4,"","18","",0,""
"249180190","BRENNA-LEåNICA","2022","10",42.0,"",0,"",19.2,"","03","",0,""
"249180190","BRENNA-LEåNICA","2022","11",35.3,"",4,"",11.4,"","26","",0,""
"249180190","BRENNA-LEåNICA","2022","12",107.3,"",11,"",13.7,"","11","",0,""
"249180210","SZCZYRK","2022","01",156.4,"",14,"",25.6,"","01","",0,""
"249180210","SZCZYRK","2022","02",110.8,"",13,"",17.5,"","02","",0,""
"249180210","SZCZYRK","2022","03",36.9,"",5,"",16.0,"","15","",0,""
"249180210","SZCZYRK","2022","04",95.1,"",7,"",16.0,"","25","",0,""
"249180210","SZCZYRK","2022","05",61.4,"",0,"",20.6,"","05","",0,""
"249180210","SZCZYRK","2022","06",141.0,"",0,"",34.0,"","08","",0,""
"249180210","SZCZYRK","2022","07",209.1,"",0,"",72.4,"","31","",0,""
"249180210","SZCZYRK","2022","08",113.1,"",0,"",48.0,"","21","",0,""
"249180210","SZCZYRK","2022","09",134.9,"",0,"",15.6,"","19","",0,""
"249180210","SZCZYRK","2022","10",63.6,"",0,"",32.6,"","03","",0,""
"249180210","SZCZYRK","2022","11",42.5,"",3,"",10.5,"","26","",0,""
"249180210","SZCZYRK","2022","12",112.4,"",14,"",16.1,"","11","",0,""
"249180240","WIS£A-MALINKA","2022","01",154.0,"",19,"",20.3,"","01","",0,""
"249180240","WIS£A-MALINKA","2022","02",103.5,"",15,"",15.6,"","02","",0,""
"249180240","WIS£A-MALINKA","2022","03",31.9,"",6,"",11.2,"","31","",0,""
"249180240","WIS£A-MALINKA","2022","04",86.2,"",9,"",15.9,"","25","",0,""
"249180240","WIS£A-MALINKA","2022","05",67.5,"",0,"",23.1,"","05","",0,""
"249180240","WIS£A-MALINKA","2022","06",212.0,"",0,"",50.3,"","20","",0,""
"249180240","WIS£A-MALINKA","2022","07",197.6,"",0,"",51.0,"","31","",0,""
"249180240","WIS£A-MALINKA","2022","08",100.5,"",0,"",35.2,"","21","",0,""
"249180240","WIS£A-MALINKA","2022","09",156.6,"",0,"",16.8,"","18","",0,""
"249180240","WIS£A-MALINKA","2022","10",64.5,"",0,"",29.0,"","03","",0,""
"249180240","WIS£A-MALINKA","2022","11",43.4,"",6,"",11.9,"","05","",0,""
"249180240","WIS£A-MALINKA","2022","12",101.9,"",13,"",15.4,"","12","",0,""
"249180250","WIS£A-G£ BCE","2022","01",113.0,"",17,"",19.8,"","21","",0,""
"249180250","WIS£A-G£ BCE","2022","02",95.4,"",12,"",17.2,"","02","",0,""
"249180250","WIS£A-G£ BCE","2022","03",24.9,"",6,"",7.0,"","15","",0,""
"249180250","WIS£A-G£ BCE","2022","04",87.7,"",8,"",16.3,"","25","",0,""
"249180250","WIS£A-G£ BCE","2022","05",68.0,"",0,"",25.6,"","05","",0,""
"249180250","WIS£A-G£ BCE","2022","06",126.9,"",0,"",32.9,"","20","",0,""
"249180250","WIS£A-G£ BCE","2022","07",169.9,"",0,"",41.3,"","31","",0,""
"249180250","WIS£A-G£ BCE","2022","08",83.7,"",0,"",36.2,"","21","",0,""
"249180250","WIS£A-G£ BCE","2022","09",129.4,"",0,"",13.8,"","19","20",0,""
"249180250","WIS£A-G£ BCE","2022","10",53.8,"",0,"",21.6,"","03","",0,""
"249180250","WIS£A-G£ BCE","2022","11",36.2,"",5,"",7.6,"","26","",0,""
"249180250","WIS£A-G£ BCE","2022","12",103.4,"",13,"",12.0,"","09","",0,""
"249180270","ISTEBNA-M£ODA G”RA","2022","01",125.2,"",19,"",16.5,"","28","",0,""
"249180270","ISTEBNA-M£ODA G”RA","2022","02",105.3,"",14,"",16.5,"","01","",0,""
"249180270","ISTEBNA-M£ODA G”RA","2022","03",33.2,"",4,"",9.2,"","31","",0,""
"249180270","ISTEBNA-M£ODA G”RA","2022","04",89.8,"",11,"",17.2,"","25","",0,""
"249180270","ISTEBNA-M£ODA G”RA","2022","05",66.3,"",0,"",24.3,"","05","",0,""
"249180270","ISTEBNA-M£ODA G”RA","2022","06",116.4,"",0,"",32.7,"","08","",0,""
"249180270","ISTEBNA-M£ODA G”RA","2022","07",198.0,"",0,"",57.0,"","30","",0,""
"249180270","ISTEBNA-M£ODA G”RA","2022","08",52.0,"",0,"",27.4,"","21","",0,""
"249180270","ISTEBNA-M£ODA G”RA","2022","09",140.0,"",0,"",19.0,"","14","",0,""
"249180270","ISTEBNA-M£ODA G”RA","2022","10",70.2,"",0,"",34.5,"","03","",0,""
"249180270","ISTEBNA-M£ODA G”RA","2022","11",41.7,"",5,"",9.5,"","26","",0,""
"249180270","ISTEBNA-M£ODA G”RA","2022","12",117.0,"",14,"",14.2,"","09","",0,""
"249180280","ISTEBNA-STEC”WKA","2022","01",124.9,"",16,"",15.8,"","28","",0,""
"249180280","ISTEBNA-STEC”WKA","2022","02",102.6,"",14,"",21.0,"","02","",0,""
"249180280","ISTEBNA-STEC”WKA","2022","03",25.6,"",3,"",9.0,"","31","",0,""
"249180280","ISTEBNA-STEC”WKA","2022","04",80.7,"",9,"",19.0,"","25","",0,""
"249180280","ISTEBNA-STEC”WKA","2022","05",39.3,"",0,"",8.4,"","05","",0,""
"249180280","ISTEBNA-STEC”WKA","2022","06",135.6,"",0,"",42.6,"","08","",0,""
"249180280","ISTEBNA-STEC”WKA","2022","07",161.9,"",0,"",31.2,"","31","",0,""
"249180280","ISTEBNA-STEC”WKA","2022","08",77.4,"",0,"",35.5,"","21","",0,""
"249180280","ISTEBNA-STEC”WKA","2022","09",169.9,"",0,"",27.3,"","20","",0,""
"249180280","ISTEBNA-STEC”WKA","2022","10",58.3,"",0,"",25.9,"","03","",0,""
"249180280","ISTEBNA-STEC”WKA","2022","11",40.1,"",4,"",9.7,"","05","",0,""
"249180280","ISTEBNA-STEC”WKA","2022","12",103.6,"",12,"",15.0,"","12","",0,""
"249180540","WIS£A-JAWORNIK","2022","01",103.7,"",16,"",15.5,"","21","",0,""
"249180540","WIS£A-JAWORNIK","2022","02",84.8,"",11,"",17.8,"","02","",0,""
"249180540","WIS£A-JAWORNIK","2022","03",25.5,"",2,"",8.8,"","15","",0,""
"249180540","WIS£A-JAWORNIK","2022","04",86.5,"",8,"",15.8,"","15","",0,""
"249180540","WIS£A-JAWORNIK","2022","05",62.8,"",0,"",28.0,"","05","",0,""
"249180540","WIS£A-JAWORNIK","2022","06",104.1,"",0,"",24.1,"","07","",0,""
"249180540","WIS£A-JAWORNIK","2022","07",175.7,"",0,"",57.8,"","31","",0,""
"249180540","WIS£A-JAWORNIK","2022","08",91.3,"",0,"",33.5,"","21","",0,""
"249180540","WIS£A-JAWORNIK","2022","09",117.6,"",0,"",14.0,"","20","",0,""
"249180540","WIS£A-JAWORNIK","2022","10",54.8,"",0,"",21.2,"","03","",0,""
"249180540","WIS£A-JAWORNIK","2022","11",37.6,"",2,"",12.7,"","26","",0,""
"249180540","WIS£A-JAWORNIK","2022","12",106.7,"",8,"",14.1,"","11","",0,""
"249180550","CIESZYN","2022","01",37.8,"",12,"",6.4,"","03","",0,""
"249180550","CIESZYN","2022","02",34.7,"",8,"",6.9,"","25","",0,""
"249180550","CIESZYN","2022","03",31.9,"",2,"",15.3,"","15","",0,""
"249180550","CIESZYN","2022","04",49.8,"",5,"",10.0,"","09","",0,""
"249180550","CIESZYN","2022","05",49.8,"",0,"",18.4,"","05","",0,""
"249180550","CIESZYN","2022","06",121.7,"",0,"",35.9,"","09","",0,""
"249180550","CIESZYN","2022","07",121.5,"",0,"",33.0,"","30","",0,""
"249180550","CIESZYN","2022","08",119.6,"",0,"",31.5,"","20","",0,""
"249180550","CIESZYN","2022","09",64.4,"",0,"",8.2,"","19","",0,""
"249180550","CIESZYN","2022","10",24.4,"",0,"",6.9,"","03","",0,""
"249180550","CIESZYN","2022","11",15.8,"",1,"",5.3,"","16","",0,""
"249180550","CIESZYN","2022","12",81.3,"",9,"",10.4,"","16","",0,""
"249180560","ISTEBNA","2022","03",.0,"8",0,"8",.0,"8","","",0,"8"
"249180560","ISTEBNA","2022","04",67.9,"",9,"",17.0,"","25","",0,""
"249180560","ISTEBNA","2022","05",39.7,"",0,"",8.5,"","05","",0,""
"249180560","ISTEBNA","2022","06",101.1,"",0,"",33.1,"","08","",0,""
"249180560","ISTEBNA","2022","07",170.1,"",0,"",26.4,"","05","",0,""
"249180560","ISTEBNA","2022","08",55.0,"",0,"",22.2,"","21","",0,""
"249180560","ISTEBNA","2022","09",154.3,"",0,"",14.5,"","15","",0,""
"249180560","ISTEBNA","2022","10",60.6,"",0,"",32.9,"","03","",0,""
"249180560","ISTEBNA","2022","11",32.7,"",6,"",5.5,"","05","",0,""
"249180560","ISTEBNA","2022","12",81.7,"",13,"",11.1,"","09","",0,""
"249190010","JAWISZOWICE","2022","01",46.6,"",11,"",5.5,"","03","",0,""
"249190010","JAWISZOWICE","2022","02",49.4,"",3,"",9.3,"","17","",0,""
"249190010","JAWISZOWICE","2022","03",33.3,"",2,"",13.9,"","31","",0,""
"249190010","JAWISZOWICE","2022","04",54.0,"",2,"",9.8,"","08","",0,""
"249190010","JAWISZOWICE","2022","05",41.9,"",0,"",11.8,"","05","",0,""
"249190010","JAWISZOWICE","2022","06",76.2,"",0,"",19.0,"","07","",0,""
"249190010","JAWISZOWICE","2022","07",106.0,"",0,"",19.0,"","31","",0,""
"249190010","JAWISZOWICE","2022","08",88.1,"",0,"",33.8,"","21","",0,""
"249190010","JAWISZOWICE","2022","09",59.6,"",0,"",7.3,"","17","",0,""
"249190010","JAWISZOWICE","2022","10",23.4,"",0,"",7.5,"","03","",0,""
"249190120","STRACONKA","2022","01",65.1,"",11,"",10.6,"","21","",0,""
"249190120","STRACONKA","2022","02",61.5,"",7,"",8.8,"","25","",0,""
"249190120","STRACONKA","2022","03",50.5,"",2,"",19.8,"","15","",0,""
"249190120","STRACONKA","2022","04",85.8,"",4,"",20.6,"","15","",0,""
"249190120","STRACONKA","2022","05",50.7,"",0,"",17.8,"","05","",0,""
"249190120","STRACONKA","2022","06",117.0,"",0,"",25.8,"","07","",0,""
"249190120","STRACONKA","2022","07",210.0,"",0,"",40.0,"","31","",0,""
"249190120","STRACONKA","2022","08",136.2,"",0,"",32.8,"","20","",0,""
"249190120","STRACONKA","2022","09",127.2,"",0,"",15.9,"","17","",0,""
"249190120","STRACONKA","2022","10",43.7,"",0,"",13.6,"","03","",0,""
"249190120","STRACONKA","2022","11",41.6,"",3,"",9.0,"","05","",0,""
"249190120","STRACONKA","2022","12",126.5,"",9,"",23.7,"","10","",0,""
"249190150","STR”ØA","2022","01",56.7,"",11,"",10.2,"","30","",0,""
"249190150","STR”ØA","2022","02",59.0,"",12,"",9.2,"","17","",0,""
"249190150","STR”ØA","2022","03",26.2,"",6,"",15.0,"","31","",0,""
"249190150","STR”ØA","2022","04",64.5,"",4,"",10.6,"","25","",0,""
"249190150","STR”ØA","2022","05",20.0,"",0,"",5.2,"","05","",0,""
"249190150","STR”ØA","2022","06",53.1,"",0,"",15.7,"","16","",0,""
"249190150","STR”ØA","2022","07",153.0,"",0,"",40.5,"","05","",0,""
"249190150","STR”ØA","2022","08",83.0,"",0,"",29.0,"","21","",0,""
"249190150","STR”ØA","2022","09",89.1,"",0,"",11.7,"","08","",0,""
"249190150","STR”ØA","2022","10",46.2,"",0,"",15.4,"","03","",0,""
"249190150","STR”ØA","2022","11",40.7,"",4,"",10.5,"","24","",0,""
"249190150","STR”ØA","2022","12",88.3,"",11,"",11.1,"","09","",0,""
"249190170","BOGDAN”WKA","2022","01",74.9,"",16,"",10.4,"","30","",0,""
"249190170","BOGDAN”WKA","2022","02",49.0,"",18,"",8.7,"","02","",0,""
"249190170","BOGDAN”WKA","2022","03",31.2,"",9,"",11.0,"","31","",0,""
"249190170","BOGDAN”WKA","2022","04",68.2,"",8,"",16.6,"","15","",0,""
"249190170","BOGDAN”WKA","2022","05",36.4,"",0,"",10.4,"","25","",0,""
"249190170","BOGDAN”WKA","2022","06",70.7,"",0,"",22.6,"","16","",0,""
"249190170","BOGDAN”WKA","2022","07",184.3,"",0,"",38.3,"","31","",0,""
"249190170","BOGDAN”WKA","2022","08",95.5,"",0,"",29.6,"","21","",0,""
"249190170","BOGDAN”WKA","2022","09",104.8,"",0,"",15.0,"","08","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2022","01",72.9,"",17,"",9.2,"","28","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2022","02",79.3,"",14,"",15.1,"","07","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2022","03",31.8,"",5,"",11.2,"","16","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2022","04",63.6,"",8,"",9.1,"","15","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2022","05",35.4,"",0,"",9.4,"","05","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2022","06",176.4,"",0,"",35.8,"","07","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2022","07",196.6,"",0,"",40.6,"","31","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2022","08",97.7,"",0,"",28.4,"","15","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2022","09",126.5,"",0,"",21.8,"","09","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2022","10",39.7,"",0,"",17.9,"","03","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2022","11",46.4,"",4,"",12.6,"","05","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2022","12",90.8,"",10,"",11.2,"","09","",0,""
"249190220","åLEMIE—","2022","01",66.0,"",12,"",11.3,"","01","",0,""
"249190220","åLEMIE—","2022","02",65.3,"",12,"",8.2,"","07","",0,""
"249190220","åLEMIE—","2022","03",33.4,"",4,"",9.5,"","31","",0,""
"249190220","åLEMIE—","2022","04",47.7,"",3,"",7.2,"","25","",0,""
"249190220","åLEMIE—","2022","05",33.6,"",0,"",9.6,"","05","",0,""
"249190220","åLEMIE—","2022","06",114.1,"",0,"",28.4,"","16","",0,""
"249190220","åLEMIE—","2022","07",130.5,"",0,"",26.9,"","31","",0,""
"249190220","åLEMIE—","2022","08",91.1,"",0,"",29.0,"","21","",0,""
"249190220","åLEMIE—","2022","09",112.4,"",0,"",15.0,"","08","",0,""
"249190220","åLEMIE—","2022","10",47.4,"",0,"",23.6,"","03","",0,""
"249190220","åLEMIE—","2022","11",39.5,"",4,"",16.3,"","05","",0,""
"249190220","åLEMIE—","2022","12",80.6,"",8,"",10.3,"","11","",0,""
"249190230","LUBIE—","2022","01",53.2,"",13,"",7.1,"","30","",0,""
"249190230","LUBIE—","2022","02",46.9,"",12,"",8.5,"","02","",0,""
"249190230","LUBIE—","2022","03",25.4,"",7,"",12.0,"","31","",0,""
"249190230","LUBIE—","2022","04",59.9,"",7,"",14.1,"","25","",0,""
"249190230","LUBIE—","2022","05",25.0,"",0,"",4.6,"","27","",0,""
"249190230","LUBIE—","2022","06",77.2,"",0,"",28.0,"","28","",0,""
"249190230","LUBIE—","2022","07",162.9,"",0,"",44.6,"","05","",0,""
"249190230","LUBIE—","2022","08",86.6,"",0,"",29.8,"","21","",0,""
"249190230","LUBIE—","2022","09",92.1,"",0,"",15.1,"","11","",0,""
"249190230","LUBIE—","2022","10",39.1,"",0,"",13.1,"","03","",0,""
"249190230","LUBIE—","2022","11",34.7,"",5,"",11.1,"","05","",0,""
"249190230","LUBIE—","2022","12",75.5,"",11,"",9.8,"","09","",0,""
"249190270","OSIELEC","2022","01",61.0,"",12,"",8.5,"","01","",0,""
"249190270","OSIELEC","2022","02",44.9,"",12,"",8.5,"","17","",0,""
"249190270","OSIELEC","2022","03",33.1,"",5,"",12.6,"","31","",0,""
"249190270","OSIELEC","2022","04",47.4,"",5,"",9.2,"","01","",0,""
"249190270","OSIELEC","2022","05",35.0,"",0,"",7.1,"","06","",0,""
"249190270","OSIELEC","2022","06",61.7,"",0,"",18.9,"","08","",0,""
"249190270","OSIELEC","2022","07",160.3,"",0,"",25.6,"","31","",0,""
"249190270","OSIELEC","2022","08",112.0,"",0,"",26.4,"","20","",0,""
"249190270","OSIELEC","2022","09",99.3,"",0,"",15.0,"","11","",0,""
"249190270","OSIELEC","2022","10",37.9,"",0,"",10.6,"","03","",0,""
"249190270","OSIELEC","2022","11",42.0,"",4,"",13.3,"","05","",0,""
"249190270","OSIELEC","2022","12",67.4,"",8,"",10.0,"","09","",0,""
"249190280","KRZECZ”W","2022","01",52.2,"",13,"",8.0,"","30","",0,""
"249190280","KRZECZ”W","2022","02",41.7,"",13,"",9.5,"","02","",0,""
"249190280","KRZECZ”W","2022","03",25.0,"",6,"",7.5,"","31","",0,""
"249190280","KRZECZ”W","2022","04",62.7,"",6,"",16.2,"","25","",0,""
"249190280","KRZECZ”W","2022","05",19.6,"",0,"",5.3,"","06","",0,""
"249190280","KRZECZ”W","2022","06",45.1,"",0,"",11.2,"","16","",0,""
"249190280","KRZECZ”W","2022","07",163.5,"",0,"",35.3,"","05","",0,""
"249190280","KRZECZ”W","2022","08",83.2,"",0,"",24.6,"","21","",0,""
"249190280","KRZECZ”W","2022","09",92.0,"",0,"",13.8,"","26","",0,""
"249190280","KRZECZ”W","2022","10",41.6,"",0,"",13.5,"","03","",0,""
"249190280","KRZECZ”W","2022","11",32.1,"",7,"",12.6,"","05","",0,""
"249190280","KRZECZ”W","2022","12",63.6,"",12,"",10.7,"","09","",0,""
"249190290","LIPOWA","2022","01",127.8,"",16,"",20.7,"","28","",0,""
"249190290","LIPOWA","2022","02",103.5,"",17,"",15.3,"","02","",0,""
"249190290","LIPOWA","2022","03",42.2,"",7,"",17.1,"","31","",0,""
"249190290","LIPOWA","2022","04",76.8,"",8,"",12.7,"","05","",0,""
"249190290","LIPOWA","2022","05",46.7,"",0,"",17.0,"","05","",0,""
"249190290","LIPOWA","2022","06",151.2,"",0,"",29.4,"","07","",0,""
"249190290","LIPOWA","2022","07",131.0,"",0,"",41.2,"","05","",0,""
"249190290","LIPOWA","2022","08",109.9,"",0,"",37.6,"","21","",0,""
"249190290","LIPOWA","2022","09",115.7,"",0,"",15.2,"","09","",0,""
"249190290","LIPOWA","2022","10",61.9,"",0,"",33.2,"","03","",0,""
"249190290","LIPOWA","2022","11",30.0,"",4,"",8.0,"","05","",0,""
"249190290","LIPOWA","2022","12",96.6,"",11,"",14.4,"","09","",0,""
"249190310","PEWEL MA£A","2022","01",69.4,"",15,"",10.4,"","21","",0,""
"249190310","PEWEL MA£A","2022","02",64.7,"",14,"",9.4,"","07","",0,""
"249190310","PEWEL MA£A","2022","03",28.0,"",3,"",8.5,"","15","",0,""
"249190310","PEWEL MA£A","2022","04",50.8,"",6,"",9.2,"","25","",0,""
"249190310","PEWEL MA£A","2022","05",35.1,"",0,"",9.8,"","27","",0,""
"249190310","PEWEL MA£A","2022","06",130.4,"",0,"",23.4,"","07","",0,""
"249190310","PEWEL MA£A","2022","07",168.4,"",0,"",33.9,"","31","",0,""
